iso3,country,who_region,who_region_code,scenario,total_sugar_change_by_2030,forecast_year,forecast_obesity_pct,input_year,predicted_obesity_change_3yr,predicted_annualized_change,sugar_supply_kg_per_capita_assumption,sugar_supply_kcal_per_capita_day_assumption,model_name,model_type
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2026,36.692020698184464,2025,2.257801752253548,0.752600584084516,50.81182857142858,407.83602857142864,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2027,37.445917946162076,2026,2.26169174393284,0.7538972479776134,50.955771428571424,408.9913714285714,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2028,38.2003975519523,2027,2.263438817370666,0.754479605790222,51.099714285714285,410.14671428571427,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2029,38.9548240612803,2028,2.2632795279839866,0.7544265093279955,51.243657142857145,411.30205714285717,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar +2% by 2030,0.02,2030,39.70856700123972,2029,2.2612288198782773,0.7537429399594258,51.387600000000006,412.4574,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2024,35.18870925348013,2023,2.2431457604403615,0.7477152534801205,50.73985714285715,407.25835714285716,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2025,35.9393696306005,2024,2.251981131361135,0.7506603771203784,51.099714285714285,410.14671428571427,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2026,36.69190670562038,2025,2.2576112250596454,0.7525370750198818,51.45957142857143,413.0350714285714,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2027,37.44580560466493,2026,2.261696697133656,0.753898899044552,51.81942857142857,415.92342857142853,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2028,38.20042792971573,2027,2.263866975152397,0.7546223250507991,52.17928571428572,418.81178571428575,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2029,38.95522646744537,2028,2.264395613188931,0.7547985377296437,52.53914285714286,421.7001428571429,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar +5% by 2030,0.05,2030,39.70966695140038,2029,2.263321451865023,0.7544404839550077,52.89900000000001,424.5885,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2024,35.18870925348013,2023,2.2431457604403615,0.7477152534801205,49.66028571428572,398.59328571428574,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2025,35.9396220480977,2024,2.2527383838527086,0.7509127946175695,48.94057142857143,392.8165714285714,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2026,36.69247666844071,2025,2.258563861029053,0.7528546203430176,48.22085714285715,387.03985714285716,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2027,37.446367312150485,2026,2.2616719311293187,0.7538906437097729,47.50114285714286,381.26314285714284,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2028,38.20027604089828,2027,2.2617261862433917,0.7539087287477972,46.78142857142858,375.4864285714286,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2029,38.953214436619504,2028,2.2588151871636777,0.7529383957212259,46.06171428571429,369.70971428571426,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -10% by 2030,-0.1,2030,39.70416720059633,2029,2.2528582919304876,0.7509527639768292,45.342000000000006,363.933,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2024,35.18870925348013,2023,2.2431457604403615,0.7477152534801205,50.23605714285714,403.2146571428571,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2025,35.93948742543253,2024,2.2523345158572035,0.7507781719524012,50.09211428571429,402.0593142857143,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2026,36.692172688269885,2025,2.2580557885120616,0.7526852628373538,49.948171428571435,400.9039714285714,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2027,37.44606773482489,2026,2.2616851396650093,0.7538950465550031,49.804228571428574,399.7486285714286,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2028,38.200357048267634,2027,2.262867940328248,0.7542893134427494,49.66028571428572,398.59328571428574,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2029,38.954287519726705,2028,2.261791414377212,0.7539304714590708,49.51634285714286,397.43794285714284,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -2% by 2030,-0.02,2030,39.70710040102526,2029,2.2584386438956674,0.7528128812985558,49.3724,396.2826,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2024,35.18870925348013,2023,2.2431457604403615,0.7477152534801205,50.02014285714286,401.48164285714284,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2025,35.93953790893197,2024,2.252485966355518,0.7508286554518393,49.66028571428572,398.59328571428574,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2026,36.692286680833945,2025,2.2582463157059296,0.7527487719019765,49.300428571428576,395.7049285714286,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2027,37.44618007632199,2026,2.2616801864641305,0.7538933954880435,48.94057142857143,392.8165714285714,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2028,38.20032667050413,2027,2.2624397825464317,0.7541465941821439,48.580714285714286,389.9282142857143,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2029,38.95388511356152,2028,2.2606753291721615,0.7535584430573872,48.22085714285715,387.03985714285716,linear_regression,sugar_sensitivity_model
JAM,Jamaica,Americas,AMR,Sugar -5% by 2030,-0.05,2030,39.70600045086444,2029,2.256346011908758,0.7521153373029194,47.861,384.1515,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2024,35.324992674704404,2023,-0.6614529758867811,-0.2204843252955937,81.12,377.08,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2025,35.07226301336207,2024,-0.7581889840269991,-0.25272966134233305,81.12,377.08,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2026,34.761487752513524,2025,-0.9323257825456364,-0.31077526084854545,81.12,377.08,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2027,34.374573078026145,2026,-1.1607440234621316,-0.3869146744873772,81.12,377.08,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2028,33.89164343584989,2027,-1.4487889265287541,-0.4829296421762514,81.12,377.08,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2029,33.29401619485023,2028,-1.792881722998993,-0.5976272409996644,81.12,377.08,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Constant sugar,0.0,2030,32.56309076458942,2029,-2.192776290782433,-0.730925430260811,81.12,377.08,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2024,35.324992674704404,2023,-0.6614529758867811,-0.2204843252955937,82.27885714285715,382.4668571428571,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2025,35.0719915338137,2024,-0.7590034226721039,-0.2530011408907013,83.43771428571428,387.8537142857142,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2026,34.76087349221923,2025,-0.933354124783413,-0.311118041594471,84.59657142857144,393.24057142857146,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2027,34.373963111854714,2026,-1.1607311410935508,-0.3869103803645169,85.75542857142858,398.62742857142854,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2028,33.891790613622945,2027,-1.4465174946952986,-0.48217249823176617,86.91428571428571,404.0142857142857,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2029,33.29614495058864,2028,-1.7869369891029048,-0.5956456630343016,88.07314285714286,409.4011428571428,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2030,32.56893948430112,2029,-2.181616398862563,-0.727205466287521,89.23200000000001,414.788,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2024,35.324992674704404,2023,-0.6614529758867811,-0.2204843252955937,81.35177142857144,378.1573714285714,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2025,35.0722087174524,2024,-0.7583518717560203,-0.25278395725200675,81.58354285714287,379.23474285714286,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2026,34.76136490045467,2025,-0.9325314509931775,-0.31084381699772584,81.8153142857143,380.3121142857143,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2027,34.37445108479187,2026,-1.1607414469883968,-0.3869138156627989,82.04708571428571,381.3894857142857,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2028,33.89167287140452,2027,-1.4483346401620412,-0.48277821338734705,82.27885714285715,382.4668571428571,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2029,33.29444194599794,2028,-1.7916927762197496,-0.5972309254065832,82.51062857142857,383.54422857142856,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2030,32.564260508531795,2029,-2.1905443123984334,-0.7301814374661445,82.7424,384.6216,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2024,35.324992674704404,2023,-0.6614529758867811,-0.2204843252955937,81.69942857142857,379.77342857142855,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2025,35.07212727358789,2024,-0.7585962033495517,-0.25286540111651723,82.27885714285715,382.4668571428571,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2026,34.76118062236639,2025,-0.9328399536645078,-0.3109466512215026,82.85828571428571,385.1602857142857,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2027,34.374268094940454,2026,-1.1607375822778088,-0.38691252742593624,83.43771428571428,387.8537142857142,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2028,33.891717024736465,2027,-1.4476532106119664,-0.4825510702039888,84.01714285714287,390.5471428571429,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2029,33.29508057271951,2028,-1.7899093560508632,-0.5966364520169544,84.59657142857144,393.24057142857146,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2030,32.566015124445386,2029,-2.187196344822373,-0.7290654482741243,85.176,395.934,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2024,35.324992674704404,2023,-0.6614529758867811,-0.2204843252955937,79.96114285714286,371.69314285714285,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2025,35.07253449291044,2024,-0.7573745453818945,-0.25245818179396484,78.80228571428572,366.3062857142857,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2026,34.76210201280784,2025,-0.9312974403078247,-0.3104324801026082,77.64342857142857,360.91942857142857,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2027,34.37518304419762,2026,-1.1607569058306493,-0.3869189686102164,76.48457142857143,355.53257142857143,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2028,33.89149625807691,2027,-1.4510603583621227,-0.48368678612070753,75.3257142857143,350.1457142857143,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2029,33.291887439111925,2028,-1.7988264568949748,-0.5996088189649916,74.16685714285714,344.7588571428571,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2030,32.55724204487787,2029,-2.2039361827021713,-0.7346453942340571,73.00800000000001,339.372,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2024,35.324992674704404,2023,-0.6614529758867811,-0.2204843252955937,80.88822857142857,376.00262857142855,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2025,35.072317309271746,2024,-0.7580260962979781,-0.2526753654326594,80.65645714285715,374.92525714285716,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2026,34.76161060457239,2025,-0.9321201140980597,-0.31070670469935324,80.42468571428572,373.8478857142857,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2027,34.37469507126045,2026,-1.160746599935837,-0.38691553331194567,80.1929142857143,372.7705142857143,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2028,33.89161400029531,2027,-1.449243212895408,-0.48308107096513603,79.96114285714286,371.69314285714285,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2029,33.2935904437026,2028,-1.7940706697781503,-0.5980235565927168,79.72937142857144,370.6157714285714,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2030,32.561921020647155,2029,-2.1950082691663217,-0.7316694230554406,79.4976,369.53839999999997,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2024,35.324992674704404,2023,-0.6614529758867811,-0.2204843252955937,80.54057142857144,374.3865714285714,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2025,35.072398753136255,2024,-0.7577817647044467,-0.2525939215681489,79.96114285714286,371.69314285714285,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2026,34.76179488266068,2025,-0.9318116114267299,-0.31060387047557664,79.38171428571428,368.9997142857143,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2027,34.374878061111886,2026,-1.1607504646463895,-0.38691682154879653,78.80228571428572,366.3062857142857,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2028,33.891569846963414,2027,-1.4499246424454202,-0.4833082141484734,78.22285714285715,363.61285714285714,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2029,33.292951816981095,2028,-1.7958540899469524,-0.5986180299823175,77.64342857142857,360.91942857142857,linear_regression,sugar_sensitivity_model
JOR,Jordan,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2030,32.56016640473367,2029,-2.198356236742276,-0.7327854122474253,77.06400000000001,358.22599999999994,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2024,21.102516364679627,2023,1.3085470940388801,0.43618236467962673,26.3,262.02,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2025,21.548876873154793,2024,1.3390815254254962,0.4463605084751654,26.3,262.02,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2026,22.005901607765292,2025,1.3710742038314931,0.4570247346104977,26.3,262.02,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2027,22.475330885364734,2026,1.4082878327983235,0.46942927759944114,26.3,262.02,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2028,22.95878879765326,2027,1.4503737368655765,0.48345791228852547,26.3,262.02,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2029,23.45823462751183,2028,1.4983374895757058,0.4994458298585686,26.3,262.02,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Constant sugar,0.0,2030,23.975814586174966,2029,1.5527398759894155,0.5175799586631386,26.3,262.02,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2024,21.102516364679627,2023,1.3085470940388801,0.43618236467962673,26.675714285714285,265.76314285714284,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2025,21.54878912377938,2024,1.3388182772992578,0.4462727590997526,27.05142857142857,269.5062857142857,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2026,22.005703701492134,2025,1.3707437331382684,0.4569145777127561,27.42714285714286,273.24942857142855,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2027,22.475136700976865,2026,1.4082989984541938,0.4694329994847313,27.802857142857142,276.9925714285714,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2028,22.958844606891706,2027,1.4511237177445173,0.4837079059148391,28.178571428571427,280.73571428571427,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2029,23.45894062698601,2028,1.500288060282917,0.5000960200943056,28.55428571428571,284.4788571428571,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +10% by 2030,0.1,2030,23.97773882970989,2029,1.5563946081716349,0.5187982027238783,28.930000000000003,288.222,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2024,21.102516364679627,2023,1.3085470940388801,0.43618236467962673,26.37514285714286,262.76862857142856,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2025,21.54885932327971,2024,1.3390288758002484,0.44634295860008283,26.450285714285716,263.51725714285715,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2026,22.005862026510663,2025,1.3710081096928515,0.4570027032309505,26.525428571428574,264.26588571428573,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2027,22.475292048487162,2026,1.408290065929504,0.4694300219765013,26.600571428571428,265.01451428571426,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2028,22.95879995950095,2027,1.4505237330413627,0.4835079110137876,26.675714285714285,265.76314285714284,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2029,23.458375827406666,2028,1.4987276037171466,0.49957586790571556,26.750857142857143,266.5117714285714,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +2% by 2030,0.02,2030,23.976199434881952,2029,1.553470822425856,0.5178236074752853,26.826,267.2604,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2024,21.102516364679627,2023,1.3085470940388801,0.43618236467962673,26.48785714285714,263.8915714285714,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2025,21.548832998467084,2024,1.338949901362377,0.44631663378745895,26.675714285714285,265.76314285714284,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2026,22.00580265462871,2025,1.3709089684848719,0.45696965616162394,26.863571428571426,267.63471428571427,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2027,22.475233793170794,2026,1.4082934156262517,0.4694311385420839,27.05142857142857,269.5062857142857,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2028,22.958816702272475,2027,1.4507487273050415,0.4835829091016805,27.239285714285717,271.3778571428571,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2029,23.45858762724891,2028,1.4993127749293058,0.49977092497643527,27.42714285714286,273.24942857142855,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar +5% by 2030,0.05,2030,23.976776707942417,2029,1.55456724208052,0.5181890806935067,27.615000000000002,275.121,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2024,21.102516364679627,2023,1.3085470940388801,0.43618236467962673,25.924285714285716,258.2768571428571,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2025,21.548964622530203,2024,1.3393447735517343,0.4464482578505781,25.548571428571428,254.53371428571427,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2026,22.006099514038436,2025,1.3714046745247002,0.4571348915082334,25.172857142857143,250.7905714285714,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2027,22.47552506975257,2026,1.4082766671424034,0.46942555571413447,24.79714285714286,247.04742857142855,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2028,22.95873298841476,2027,1.4496237559865617,0.4832079186621872,24.421428571428574,243.3042857142857,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2029,23.457528628037565,2028,1.4963869188684162,0.49879563962280543,24.045714285714286,239.56114285714284,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -10% by 2030,-0.1,2030,23.97389034263993,2029,1.5490851438070932,0.5163617146023644,23.67,235.81799999999998,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -2% by 2030,-0.02,2024,21.102516364679627,2023,1.3085470940388801,0.43618236467962673,26.224857142857143,261.2713714285714,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -2% by 2030,-0.02,2025,21.548894423029875,2024,1.3391341750507437,0.4463780583502479,26.14971428571429,260.5227428571429,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -2% by 2030,-0.02,2026,22.00594118901992,2025,1.3711402979701344,0.4570467659900448,26.074571428571428,259.7741142857143,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -2% by 2030,-0.02,2027,22.475369722242302,2026,1.408285599667143,0.46942853322238104,25.99942857142857,259.0254857142857,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -2% by 2030,-0.02,2028,22.95877763580556,2027,1.4502237406897729,0.48340791356325763,25.924285714285716,258.2768571428571,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -2% by 2030,-0.02,2029,23.458093427616976,2028,1.4979473754342507,0.4993157918114169,25.84914285714286,257.52822857142854,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -2% by 2030,-0.02,2030,23.97542973746796,2029,1.5520089295529471,0.5173363098509823,25.774,256.77959999999996,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -5% by 2030,-0.05,2024,21.102516364679627,2023,1.3085470940388801,0.43618236467962673,26.11214285714286,260.14842857142855,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -5% by 2030,-0.05,2025,21.548920747842498,2024,1.3392131494886153,0.44640438316287173,25.924285714285716,258.2768571428571,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -5% by 2030,-0.05,2026,22.006000560901864,2025,1.3712394391780967,0.45707981305936557,25.736428571428572,256.4052857142857,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -5% by 2030,-0.05,2027,22.475427977558653,2026,1.4082822499703636,0.46942741665678783,25.548571428571428,254.53371428571427,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -5% by 2030,-0.05,2028,22.958760893034007,2027,1.449998746426069,0.48333291547535634,25.360714285714288,252.66214285714284,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -5% by 2030,-0.05,2029,23.457881627774693,2028,1.497362204222052,0.499120734740684,25.172857142857143,250.7905714285714,linear_regression,sugar_sensitivity_model
KAZ,Kazakhstan,Europe,EUR,Sugar -5% by 2030,-0.05,2030,23.97485246440744,2029,1.5509125098982472,0.5169708366327491,24.985,248.91899999999998,linear_regression,sugar_sensitivity_model
KEN,Kenya,Africa,AFR,Constant sugar,0.0,2024,11.30090360239874,2023,1.1509518071962181,0.3836506023987394,21.23,209.22,linear_regression,sugar_sensitivity_model
KEN,Kenya,Africa,AFR,Constant sugar,0.0,2025,11.734678476129357,2024,1.301324621191851,0.433774873730617,21.23,209.22,linear_regression,sugar_sensitivity_model
KEN,Kenya,Africa,AFR,Constant sugar,0.0,2026,12.235702023724837,2025,1.5030706427864375,0.5010235475954792,21.23,209.22,linear_regression,sugar_sensitivity_model
KEN,Kenya,Africa,AFR,Constant sugar,0.0,2027,12.821155125972581,2026,1.7563593067432337,0.5854531022477446,21.23,209.22,linear_regression,sugar_sensitivity_model
KEN,Kenya,Africa,AFR,Constant sugar,0.0,2028,13.50862060965422,2027,2.062396451044915,0.6874654836816383,21.23,209.22,linear_regression,sugar_sensitivity_model
