iso3,country,who_region,who_region_code,scenario,total_sugar_change_by_2030,forecast_year,forecast_obesity_pct,input_year,sugar_supply_kg_per_capita_assumption,sugar_supply_kcal_per_capita_day_assumption
COL,Colombia,Americas,AMR,Sugar +5% by 2030,0.05,2026,26.063404550996275,2025,52.9815,530.8466428571429
COL,Colombia,Americas,AMR,Sugar +5% by 2030,0.05,2027,26.669762291369953,2026,53.35199999999999,534.5588571428572
COL,Colombia,Americas,AMR,Sugar +5% by 2030,0.05,2028,27.292312338551955,2027,53.722500000000004,538.2710714285715
COL,Colombia,Americas,AMR,Sugar +5% by 2030,0.05,2029,27.93241751606183,2028,54.093,541.9832857142858
COL,Colombia,Americas,AMR,Sugar +5% by 2030,0.05,2030,28.591419298162446,2029,54.463499999999996,545.6955
COL,Colombia,Americas,AMR,Sugar -10% by 2030,-0.1,2024,24.893540003377293,2023,51.129,512.2855714285715
COL,Colombia,Americas,AMR,Sugar -10% by 2030,-0.1,2025,25.471934495040763,2024,50.388,504.8611428571429
COL,Colombia,Americas,AMR,Sugar -10% by 2030,-0.1,2026,26.063761814253287,2025,49.647,497.43671428571434
COL,Colombia,Americas,AMR,Sugar -10% by 2030,-0.1,2027,26.670496032518493,2026,48.906,490.0122857142857
COL,Colombia,Americas,AMR,Sugar -10% by 2030,-0.1,2028,27.293515826704045,2027,48.165,482.5878571428572
COL,Colombia,Americas,AMR,Sugar -10% by 2030,-0.1,2029,27.934158774584482,2028,47.424,475.1634285714286
COL,Colombia,Americas,AMR,Sugar -10% by 2030,-0.1,2030,28.593746538735488,2029,46.683,467.73900000000003
COL,Colombia,Americas,AMR,Sugar -2% by 2030,-0.02,2024,24.893540003377293,2023,51.721799999999995,518.2251142857143
COL,Colombia,Americas,AMR,Sugar -2% by 2030,-0.02,2025,25.471878605684317,2024,51.5736,516.7402285714286
COL,Colombia,Americas,AMR,Sugar -2% by 2030,-0.02,2026,26.063571273849547,2025,51.425399999999996,515.2553428571429
COL,Colombia,Americas,AMR,Sugar -2% by 2030,-0.02,2027,26.67010470390594,2026,51.27719999999999,513.7704571428571
COL,Colombia,Americas,AMR,Sugar -2% by 2030,-0.02,2028,27.292873966356265,2027,51.129,512.2855714285715
COL,Colombia,Americas,AMR,Sugar -2% by 2030,-0.02,2029,27.933230103372402,2028,50.980799999999995,510.80068571428575
COL,Colombia,Americas,AMR,Sugar -2% by 2030,-0.02,2030,28.592505343763204,2029,50.8326,509.3158
COL,Colombia,Americas,AMR,Sugar -5% by 2030,-0.05,2024,24.893540003377293,2023,51.4995,515.9977857142858
COL,Colombia,Americas,AMR,Sugar -5% by 2030,-0.05,2025,25.471899564192984,2024,51.129,512.2855714285715
COL,Colombia,Americas,AMR,Sugar -5% by 2030,-0.05,2026,26.06364272650095,2025,50.7585,508.57335714285716
COL,Colombia,Americas,AMR,Sugar -5% by 2030,-0.05,2027,26.670251452135652,2026,50.388,504.8611428571429
COL,Colombia,Americas,AMR,Sugar -5% by 2030,-0.05,2028,27.293114663986692,2027,50.0175,501.1489285714286
COL,Colombia,Americas,AMR,Sugar -5% by 2030,-0.05,2029,27.933578355076946,2028,49.647,497.43671428571434
COL,Colombia,Americas,AMR,Sugar -5% by 2030,-0.05,2030,28.592970791877832,2029,49.2765,493.72450000000003
COM,Comoros,Africa,AFR,Constant sugar,0.0,2024,16.770442062364,2023,18.31,105.41
COM,Comoros,Africa,AFR,Constant sugar,0.0,2025,17.37895694817641,2024,18.31,105.41
COM,Comoros,Africa,AFR,Constant sugar,0.0,2026,18.013488110611387,2025,18.31,105.41
COM,Comoros,Africa,AFR,Constant sugar,0.0,2027,18.675916087508792,2026,18.31,105.41
COM,Comoros,Africa,AFR,Constant sugar,0.0,2028,19.36790121133315,2027,18.31,105.41
COM,Comoros,Africa,AFR,Constant sugar,0.0,2029,20.09096944660211,2028,18.31,105.41
COM,Comoros,Africa,AFR,Constant sugar,0.0,2030,20.846575513663836,2029,18.31,105.41
COM,Comoros,Africa,AFR,Sugar +10% by 2030,0.1,2024,16.770442062364,2023,18.571571428571428,106.91585714285713
COM,Comoros,Africa,AFR,Sugar +10% by 2030,0.1,2025,17.3789334731588,2024,18.833142857142853,108.42171428571427
COM,Comoros,Africa,AFR,Sugar +10% by 2030,0.1,2026,18.013409722066605,2025,19.094714285714286,109.92757142857143
COM,Comoros,Africa,AFR,Sugar +10% by 2030,0.1,2027,18.675759599604824,2026,19.356285714285715,111.43342857142856
COM,Comoros,Africa,AFR,Sugar +10% by 2030,0.1,2028,19.36765364117302,2027,19.61785714285714,112.9392857142857
COM,Comoros,Africa,AFR,Sugar +10% by 2030,0.1,2029,20.090626864141615,2028,19.87942857142857,114.44514285714284
COM,Comoros,Africa,AFR,Sugar +10% by 2030,0.1,2030,20.846141835392203,2029,20.141000000000002,115.95100000000001
COM,Comoros,Africa,AFR,Sugar +2% by 2030,0.02,2024,16.770442062364,2023,18.362314285714284,105.71117142857143
COM,Comoros,Africa,AFR,Sugar +2% by 2030,0.02,2025,17.378952253172887,2024,18.414628571428572,106.01234285714285
COM,Comoros,Africa,AFR,Sugar +2% by 2030,0.02,2026,18.013472432902432,2025,18.466942857142858,106.31351428571429
COM,Comoros,Africa,AFR,Sugar +2% by 2030,0.02,2027,18.675884789928006,2026,18.51925714285714,106.6146857142857
COM,Comoros,Africa,AFR,Sugar +2% by 2030,0.02,2028,19.36785169730114,2027,18.571571428571428,106.91585714285713
COM,Comoros,Africa,AFR,Sugar +2% by 2030,0.02,2029,20.090900930110035,2028,18.623885714285713,107.21702857142857
COM,Comoros,Africa,AFR,Sugar +2% by 2030,0.02,2030,20.84648877800954,2029,18.676199999999998,107.5182
COM,Comoros,Africa,AFR,Sugar +5% by 2030,0.05,2024,16.770442062364,2023,18.440785714285713,106.16292857142857
COM,Comoros,Africa,AFR,Sugar +5% by 2030,0.05,2025,17.378945210667602,2024,18.571571428571428,106.91585714285713
COM,Comoros,Africa,AFR,Sugar +5% by 2030,0.05,2026,18.01344891633899,2025,18.70235714285714,107.6687857142857
COM,Comoros,Africa,AFR,Sugar +5% by 2030,0.05,2027,18.6758378435568,2026,18.833142857142853,108.42171428571427
COM,Comoros,Africa,AFR,Sugar +5% by 2030,0.05,2028,19.367777426253074,2027,18.96392857142857,109.17464285714286
COM,Comoros,Africa,AFR,Sugar +5% by 2030,0.05,2029,20.090798155371846,2028,19.094714285714286,109.92757142857143
COM,Comoros,Africa,AFR,Sugar +5% by 2030,0.05,2030,20.846358674528,2029,19.2255,110.6805
COM,Comoros,Africa,AFR,Sugar -10% by 2030,-0.1,2024,16.770442062364,2023,18.04842857142857,103.90414285714286
COM,Comoros,Africa,AFR,Sugar -10% by 2030,-0.1,2025,17.37898042319402,2024,17.78685714285714,102.3982857142857
COM,Comoros,Africa,AFR,Sugar -10% by 2030,-0.1,2026,18.013566499156166,2025,17.525285714285715,100.89242857142857
COM,Comoros,Africa,AFR,Sugar -10% by 2030,-0.1,2027,18.676072575412753,2026,17.263714285714283,99.38657142857143
COM,Comoros,Africa,AFR,Sugar -10% by 2030,-0.1,2028,19.36814878149327,2027,17.002142857142857,97.88071428571429
COM,Comoros,Africa,AFR,Sugar -10% by 2030,-0.1,2029,20.091312029062586,2028,16.740571428571428,96.37485714285714
COM,Comoros,Africa,AFR,Sugar -10% by 2030,-0.1,2030,20.84700919193544,2029,16.479,94.869
COM,Comoros,Africa,AFR,Sugar -2% by 2030,-0.02,2024,16.770442062364,2023,18.257685714285714,105.10882857142856
COM,Comoros,Africa,AFR,Sugar -2% by 2030,-0.02,2025,17.37896164317993,2024,18.20537142857143,104.80765714285714
COM,Comoros,Africa,AFR,Sugar -2% by 2030,-0.02,2026,18.013503788320342,2025,18.153057142857143,104.50648571428572
COM,Comoros,Africa,AFR,Sugar -2% by 2030,-0.02,2027,18.675947385089582,2026,18.100742857142855,104.20531428571428
COM,Comoros,Africa,AFR,Sugar -2% by 2030,-0.02,2028,19.367950725365173,2027,18.04842857142857,103.90414285714286
COM,Comoros,Africa,AFR,Sugar -2% by 2030,-0.02,2029,20.0910379630942,2028,17.996114285714285,103.60297142857142
COM,Comoros,Africa,AFR,Sugar -2% by 2030,-0.02,2030,20.846662249318154,2029,17.9438,103.3018
COM,Comoros,Africa,AFR,Sugar -5% by 2030,-0.05,2024,16.770442062364,2023,18.179214285714284,104.65707142857143
COM,Comoros,Africa,AFR,Sugar -5% by 2030,-0.05,2025,17.378968685685216,2024,18.04842857142857,103.90414285714286
COM,Comoros,Africa,AFR,Sugar -5% by 2030,-0.05,2026,18.01352730488378,2025,17.917642857142855,103.15121428571427
COM,Comoros,Africa,AFR,Sugar -5% by 2030,-0.05,2027,18.675994331460778,2026,17.78685714285714,102.3982857142857
COM,Comoros,Africa,AFR,Sugar -5% by 2030,-0.05,2028,19.36802499641322,2027,17.656071428571426,101.64535714285714
COM,Comoros,Africa,AFR,Sugar -5% by 2030,-0.05,2029,20.091140737832355,2028,17.525285714285715,100.89242857142857
COM,Comoros,Africa,AFR,Sugar -5% by 2030,-0.05,2030,20.846792352799646,2029,17.394499999999997,100.1395
CPV,Cabo Verde,Africa,AFR,Constant sugar,0.0,2024,16.727528149332617,2023,31.85,192.93
CPV,Cabo Verde,Africa,AFR,Constant sugar,0.0,2025,17.32079771756657,2024,31.85,192.93
CPV,Cabo Verde,Africa,AFR,Constant sugar,0.0,2026,17.9390784450756,2025,31.85,192.93
CPV,Cabo Verde,Africa,AFR,Constant sugar,0.0,2027,18.58500372684848,2026,31.85,192.93
CPV,Cabo Verde,Africa,AFR,Constant sugar,0.0,2028,19.26053271349258,2027,31.85,192.93
CPV,Cabo Verde,Africa,AFR,Constant sugar,0.0,2029,19.96730511367464,2028,31.85,192.93
CPV,Cabo Verde,Africa,AFR,Constant sugar,0.0,2030,20.70681976167349,2029,31.85,192.93
CPV,Cabo Verde,Africa,AFR,Sugar +10% by 2030,0.1,2024,16.727528149332617,2023,32.305,195.68614285714284
CPV,Cabo Verde,Africa,AFR,Sugar +10% by 2030,0.1,2025,17.320756737648782,2024,32.76,198.4422857142857
CPV,Cabo Verde,Africa,AFR,Sugar +10% by 2030,0.1,2026,17.93894139187539,2025,33.215,201.1984285714286
CPV,Cabo Verde,Africa,AFR,Sugar +10% by 2030,0.1,2027,18.584729533517336,2026,33.67,203.95457142857143
CPV,Cabo Verde,Africa,AFR,Sugar +10% by 2030,0.1,2028,19.260097696932263,2027,34.125,206.7107142857143
CPV,Cabo Verde,Africa,AFR,Sugar +10% by 2030,0.1,2029,19.966700956517766,2028,34.58,209.46685714285712
CPV,Cabo Verde,Africa,AFR,Sugar +10% by 2030,0.1,2030,20.706051405018083,2029,35.035000000000004,212.223
CPV,Cabo Verde,Africa,AFR,Sugar +2% by 2030,0.02,2024,16.727528149332617,2023,31.941000000000003,193.48122857142857
CPV,Cabo Verde,Africa,AFR,Sugar +2% by 2030,0.02,2025,17.320789521583016,2024,32.032000000000004,194.03245714285717
CPV,Cabo Verde,Africa,AFR,Sugar +2% by 2030,0.02,2026,17.93905103443557,2025,32.123000000000005,194.58368571428574
CPV,Cabo Verde,Africa,AFR,Sugar +2% by 2030,0.02,2027,18.584948888182268,2026,32.214,195.13491428571427
CPV,Cabo Verde,Africa,AFR,Sugar +2% by 2030,0.02,2028,19.26044571018054,2027,32.305,195.68614285714284
CPV,Cabo Verde,Africa,AFR,Sugar +2% by 2030,0.02,2029,19.9671842822433,2028,32.396,196.23737142857144
CPV,Cabo Verde,Africa,AFR,Sugar +2% by 2030,0.02,2030,20.706666090342452,2029,32.487,196.7886
CPV,Cabo Verde,Africa,AFR,Sugar +5% by 2030,0.05,2024,16.727528149332617,2023,32.0775,194.30807142857142
CPV,Cabo Verde,Africa,AFR,Sugar +5% by 2030,0.05,2025,17.320777227607678,2024,32.305,195.68614285714284
CPV,Cabo Verde,Africa,AFR,Sugar +5% by 2030,0.05,2026,17.9390099184755,2025,32.5325,197.06421428571429
CPV,Cabo Verde,Africa,AFR,Sugar +5% by 2030,0.05,2027,18.584866630182912,2026,32.76,198.4422857142857
CPV,Cabo Verde,Africa,AFR,Sugar +5% by 2030,0.05,2028,19.260315205212425,2027,32.987500000000004,199.82035714285718
CPV,Cabo Verde,Africa,AFR,Sugar +5% by 2030,0.05,2029,19.967003035096205,2028,33.215,201.1984285714286
CPV,Cabo Verde,Africa,AFR,Sugar +5% by 2030,0.05,2030,20.706435583345787,2029,33.4425,202.5765
CPV,Cabo Verde,Africa,AFR,Sugar -10% by 2030,-0.1,2024,16.727528149332617,2023,31.395000000000003,190.17385714285717
CPV,Cabo Verde,Africa,AFR,Sugar -10% by 2030,-0.1,2025,17.32083869748436,2024,30.94,187.41771428571428
CPV,Cabo Verde,Africa,AFR,Sugar -10% by 2030,-0.1,2026,17.939215498275814,2025,30.485000000000003,184.66157142857145
CPV,Cabo Verde,Africa,AFR,Sugar -10% by 2030,-0.1,2027,18.585277920179628,2026,30.03,181.9054285714286
CPV,Cabo Verde,Africa,AFR,Sugar -10% by 2030,-0.1,2028,19.260967730052908,2027,29.575000000000003,179.14928571428572
CPV,Cabo Verde,Africa,AFR,Sugar -10% by 2030,-0.1,2029,19.967909270831537,2028,29.12,176.39314285714286
CPV,Cabo Verde,Africa,AFR,Sugar -10% by 2030,-0.1,2030,20.707588118328932,2029,28.665000000000003,173.637
CPV,Cabo Verde,Africa,AFR,Sugar -2% by 2030,-0.02,2024,16.727528149332617,2023,31.759,192.37877142857144
CPV,Cabo Verde,Africa,AFR,Sugar -2% by 2030,-0.02,2025,17.320805913550128,2024,31.668000000000003,191.82754285714287
CPV,Cabo Verde,Africa,AFR,Sugar -2% by 2030,-0.02,2026,17.939105855715646,2025,31.577,191.2763142857143
CPV,Cabo Verde,Africa,AFR,Sugar -2% by 2030,-0.02,2027,18.585058565514714,2026,31.486,190.7250857142857
CPV,Cabo Verde,Africa,AFR,Sugar -2% by 2030,-0.02,2028,19.26061971680465,2027,31.395000000000003,190.17385714285717
CPV,Cabo Verde,Africa,AFR,Sugar -2% by 2030,-0.02,2029,19.967425945106026,2028,31.304000000000002,189.62262857142858
CPV,Cabo Verde,Africa,AFR,Sugar -2% by 2030,-0.02,2030,20.706973433004585,2029,31.213,189.0714
CPV,Cabo Verde,Africa,AFR,Sugar -5% by 2030,-0.05,2024,16.727528149332617,2023,31.622500000000002,191.5519285714286
CPV,Cabo Verde,Africa,AFR,Sugar -5% by 2030,-0.05,2025,17.320818207525466,2024,31.395000000000003,190.17385714285717
CPV,Cabo Verde,Africa,AFR,Sugar -5% by 2030,-0.05,2026,17.93914697167571,2025,31.1675,188.79578571428573
CPV,Cabo Verde,Africa,AFR,Sugar -5% by 2030,-0.05,2027,18.58514082351406,2026,30.94,187.41771428571428
CPV,Cabo Verde,Africa,AFR,Sugar -5% by 2030,-0.05,2028,19.26075022177275,2027,30.712500000000002,186.03964285714287
CPV,Cabo Verde,Africa,AFR,Sugar -5% by 2030,-0.05,2029,19.96760719225309,2028,30.485000000000003,184.66157142857145
CPV,Cabo Verde,Africa,AFR,Sugar -5% by 2030,-0.05,2030,20.707203940001207,2029,30.2575,183.2835
CRI,Costa Rica,Americas,AMR,Constant sugar,0.0,2024,32.69300265045324,2023,51.69,473.05
CRI,Costa Rica,Americas,AMR,Constant sugar,0.0,2025,33.35152902078056,2024,51.69,473.05
CRI,Costa Rica,Americas,AMR,Constant sugar,0.0,2026,34.02011157304356,2025,51.69,473.05
CRI,Costa Rica,Americas,AMR,Constant sugar,0.0,2027,34.69980139024591,2026,51.69,473.05
CRI,Costa Rica,Americas,AMR,Constant sugar,0.0,2028,35.39172619972091,2027,51.69,473.05
CRI,Costa Rica,Americas,AMR,Constant sugar,0.0,2029,36.09706897794,2028,51.69,473.05
CRI,Costa Rica,Americas,AMR,Constant sugar,0.0,2030,36.81704451821197,2029,51.69,473.05
CRI,Costa Rica,Americas,AMR,Sugar +10% by 2030,0.1,2024,32.69300265045324,2023,52.42842857142857,479.80785714285713
CRI,Costa Rica,Americas,AMR,Sugar +10% by 2030,0.1,2025,33.35146008316953,2024,53.16685714285713,486.56571428571425
CRI,Costa Rica,Americas,AMR,Sugar +10% by 2030,0.1,2026,34.0198774925521,2025,53.90528571428572,493.3235714285715
CRI,Costa Rica,Americas,AMR,Sugar +10% by 2030,0.1,2027,34.69932322903685,2026,54.64371428571428,500.0814285714286
CRI,Costa Rica,Americas,AMR,Sugar +10% by 2030,0.1,2028,35.39094714745848,2027,55.38214285714285,506.8392857142857
CRI,Costa Rica,Americas,AMR,Sugar +10% by 2030,0.1,2029,36.0959507848128,2028,56.120571428571424,513.5971428571428
CRI,Costa Rica,Americas,AMR,Sugar +10% by 2030,0.1,2030,36.81556392646101,2029,56.859,520.355
CRI,Costa Rica,Americas,AMR,Sugar +2% by 2030,0.02,2024,32.69300265045324,2023,51.83768571428571,474.40157142857146
CRI,Costa Rica,Americas,AMR,Sugar +2% by 2030,0.02,2025,33.351515233258354,2024,51.98537142857143,475.7531428571429
CRI,Costa Rica,Americas,AMR,Sugar +2% by 2030,0.02,2026,34.02006475694527,2025,52.13305714285715,477.10471428571435
CRI,Costa Rica,Americas,AMR,Sugar +2% by 2030,0.02,2027,34.6997057580041,2026,52.28074285714285,478.4562857142857
CRI,Costa Rica,Americas,AMR,Sugar +2% by 2030,0.02,2028,35.39157038926842,2027,52.42842857142857,479.80785714285713
CRI,Costa Rica,Americas,AMR,Sugar +2% by 2030,0.02,2029,36.096845339314555,2028,52.57611428571428,481.1594285714286
CRI,Costa Rica,Americas,AMR,Sugar +2% by 2030,0.02,2030,36.816748399861766,2029,52.7238,482.511
CRI,Costa Rica,Americas,AMR,Sugar +5% by 2030,0.05,2024,32.69300265045324,2023,52.05921428571428,476.42892857142857
CRI,Costa Rica,Americas,AMR,Sugar +5% by 2030,0.05,2025,33.351494551975044,2024,52.42842857142857,479.80785714285713
CRI,Costa Rica,Americas,AMR,Sugar +5% by 2030,0.05,2026,34.01999453279783,2025,52.797642857142854,483.1867857142857
CRI,Costa Rica,Americas,AMR,Sugar +5% by 2030,0.05,2027,34.69956230964139,2026,53.16685714285713,486.56571428571425
CRI,Costa Rica,Americas,AMR,Sugar +5% by 2030,0.05,2028,35.391336673589706,2027,53.53607142857143,489.9446428571429
CRI,Costa Rica,Americas,AMR,Sugar +5% by 2030,0.05,2029,36.09650988137641,2028,53.90528571428572,493.3235714285715
CRI,Costa Rica,Americas,AMR,Sugar +5% by 2030,0.05,2030,36.816304222336505,2029,54.2745,496.70250000000004
CRI,Costa Rica,Americas,AMR,Sugar -10% by 2030,-0.1,2024,32.69300265045324,2023,50.95157142857143,466.2921428571429
CRI,Costa Rica,Americas,AMR,Sugar -10% by 2030,-0.1,2025,33.351597958391594,2024,50.213142857142856,459.5342857142857
CRI,Costa Rica,Americas,AMR,Sugar -10% by 2030,-0.1,2026,34.02034565353502,2025,49.474714285714285,452.7764285714286
CRI,Costa Rica,Americas,AMR,Sugar -10% by 2030,-0.1,2027,34.70027955145497,2026,48.736285714285714,446.0185714285714
CRI,Costa Rica,Americas,AMR,Sugar -10% by 2030,-0.1,2028,35.392505251983344,2027,47.99785714285714,439.2607142857143
CRI,Costa Rica,Americas,AMR,Sugar -10% by 2030,-0.1,2029,36.09818717106725,2028,47.259428571428565,432.5028571428571
CRI,Costa Rica,Americas,AMR,Sugar -10% by 2030,-0.1,2030,36.818525109963055,2029,46.521,425.745
CRI,Costa Rica,Americas,AMR,Sugar -2% by 2030,-0.02,2024,32.69300265045324,2023,51.54231428571428,471.69842857142856
CRI,Costa Rica,Americas,AMR,Sugar -2% by 2030,-0.02,2025,33.35154280830277,2024,51.39462857142857,470.3468571428572
CRI,Costa Rica,Americas,AMR,Sugar -2% by 2030,-0.02,2026,34.020158389141855,2025,51.246942857142855,468.9952857142857
CRI,Costa Rica,Americas,AMR,Sugar -2% by 2030,-0.02,2027,34.69989702248773,2026,51.09925714285714,467.6437142857143
CRI,Costa Rica,Americas,AMR,Sugar -2% by 2030,-0.02,2028,35.39188201017342,2027,50.95157142857143,466.2921428571429
CRI,Costa Rica,Americas,AMR,Sugar -2% by 2030,-0.02,2029,36.09729261656549,2028,50.80388571428571,464.94057142857145
CRI,Costa Rica,Americas,AMR,Sugar -2% by 2030,-0.02,2030,36.81734063656225,2029,50.6562,463.589
CRI,Costa Rica,Americas,AMR,Sugar -5% by 2030,-0.05,2024,32.69300265045324,2023,51.32078571428571,469.67107142857145
CRI,Costa Rica,Americas,AMR,Sugar -5% by 2030,-0.05,2025,33.351563489586084,2024,50.95157142857143,466.2921428571429
CRI,Costa Rica,Americas,AMR,Sugar -5% by 2030,-0.05,2026,34.020228613289305,2025,50.58235714285714,462.9132142857143
CRI,Costa Rica,Americas,AMR,Sugar -5% by 2030,-0.05,2027,34.70004047085047,2026,50.213142857142856,459.5342857142857
CRI,Costa Rica,Americas,AMR,Sugar -5% by 2030,-0.05,2028,35.392115725852165,2027,49.84392857142857,456.15535714285716
CRI,Costa Rica,Americas,AMR,Sugar -5% by 2030,-0.05,2029,36.097628074503675,2028,49.474714285714285,452.7764285714286
CRI,Costa Rica,Americas,AMR,Sugar -5% by 2030,-0.05,2030,36.817784814087574,2029,49.10549999999999,449.3975
CUB,Cuba,Americas,AMR,Constant sugar,0.0,2024,22.951834966754348,2023,48.61,476.25
CUB,Cuba,Americas,AMR,Constant sugar,0.0,2025,23.568815277888298,2024,48.61,476.25
CUB,Cuba,Americas,AMR,Constant sugar,0.0,2026,24.201007177216212,2025,48.61,476.25
CUB,Cuba,Americas,AMR,Constant sugar,0.0,2027,24.849718006989864,2026,48.61,476.25
CUB,Cuba,Americas,AMR,Constant sugar,0.0,2028,25.51625457159647,2027,48.61,476.25
CUB,Cuba,Americas,AMR,Constant sugar,0.0,2029,26.201924182927208,2028,48.61,476.25
CUB,Cuba,Americas,AMR,Constant sugar,0.0,2030,26.90803472445361,2029,48.61,476.25
CUB,Cuba,Americas,AMR,Sugar +10% by 2030,0.1,2024,22.9513596233219,2023,50.819545454545455,497.89772727272725
CUB,Cuba,Americas,AMR,Sugar +10% by 2030,0.1,2025,23.568128904928397,2024,51.26145454545454,502.2272727272727
CUB,Cuba,Americas,AMR,Sugar +10% by 2030,0.1,2026,24.20009195032596,2025,51.70336363636364,506.55681818181824
CUB,Cuba,Americas,AMR,Sugar +10% by 2030,0.1,2027,24.848562952381236,2026,52.145272727272726,510.8863636363636
CUB,Cuba,Americas,AMR,Sugar +10% by 2030,0.1,2028,25.514854921682996,2027,52.58718181818182,515.2159090909091
CUB,Cuba,Americas,AMR,Sugar +10% by 2030,0.1,2029,26.20028110938018,2028,53.029090909090904,519.5454545454545
CUB,Cuba,Americas,AMR,Sugar +10% by 2030,0.1,2030,26.906155256168454,2029,53.471000000000004,523.875
CUB,Cuba,Americas,AMR,Sugar +2% by 2030,0.02,2024,22.951739898067867,2023,49.051909090909085,480.57954545454544
CUB,Cuba,Americas,AMR,Sugar +2% by 2030,0.02,2025,23.568678003296327,2024,49.140290909090915,481.4454545454546
CUB,Cuba,Americas,AMR,Sugar +2% by 2030,0.02,2026,24.20082413183817,2025,49.22867272727272,482.31136363636364
CUB,Cuba,Americas,AMR,Sugar +2% by 2030,0.02,2027,24.84948699606815,2026,49.317054545454546,483.1772727272728
